,UKESM1-0-LL-r1i1p1f2,IPSL-CM6A-LR-r1i1p1f1,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r8i1p1f2,UKESM1-0-LL-r4i1p1f2,GFDL-ESM4-r1i1p1f1,CanESM5-r1i1p1f1
2008-03-01,11.796925252502206,8.350654834279633,8.761089849823396,8.89308252967791,9.998403060991418,11.350925537395625,10.964727513081813,8.578950195490561,9.688000664409705
2008-04-01,12.729497807023066,9.198482920088342,10.409614566802896,9.262126729837485,10.47192433179882,11.858616238287047,11.609219560777595,9.930524903473936,10.007919660654238
2008-05-01,13.410902188207922,10.97595641890748,11.981865891362595,10.3911448943306,12.138291836749456,13.363882264547465,11.511274195411785,11.39885451189368,11.249733483601778
2008-06-01,14.199808597777762,11.760518551958578,12.52886895431125,10.904865293462878,13.254229850052939,15.015344221739946,11.847941784958437,11.8914502364889,12.834510607708518
2008-07-01,13.899908036544632,11.250632962892942,12.76843244064807,12.171438502483275,12.730196632953177,14.095728020975494,12.243673323934805,11.852285658540962,12.942120997049209
2008-08-01,13.50763066702538,12.078774929037039,12.69022123506642,11.68626073019082,12.775646659361193,14.120183960308108,12.427420790349656,11.481428556400713,13.198933317748624
2008-09-01,12.732106808000324,12.34825021388304,13.144006608232393,12.229578743974724,12.613580920197876,15.109270182986211,13.53400319221368,12.202177217429238,12.536810458661945
2008-10-01,12.203685415470153,11.599773737712676,12.767574208916015,10.950758050962383,11.409759749096414,13.525515570392553,12.489392834245756,11.930213542487195,11.97910714439471
2008-11-01,11.824689371359833,9.813401021587673,11.976162087062109,9.834060760184112,10.522059033677722,12.692411451171756,11.107255556600435,10.666699618578802,10.957781910754363
2008-12-01,10.102022556032829,8.93808519883081,10.317793327190982,9.36997090282515,9.582202162091225,10.58137781521198,9.491409991237763,10.47988478185972,9.919567589624327
2009-01-01,10.153248207049993,11.126702254973273,9.386809017484284,8.882403525067494,9.10811351076056,9.04822377284066,8.806498005152998,10.682636231289699,9.87099304623292
2009-02-01,10.431657877402817,12.016150923617525,8.996971109741239,9.234469938271197,8.991248667213359,9.359206269189613,8.761015683329594,10.031935908059623,9.943387669388235
2009-03-01,10.995902805579183,11.642688855771045,8.6007830650579,9.805603104535829,9.094211905686564,9.172651767034862,8.580569023218867,9.886136796607934,10.558408852272827
2009-04-01,10.182441352662133,12.029688318714953,8.49064437644207,11.206824958687005,9.6307777930126,11.195367313820398,8.873264694323382,9.921073232148755,11.279461791157905
2009-05-01,10.578716722936713,12.77656690507503,11.319497431662292,12.195948930420348,10.363442845068207,12.637396203643002,9.864271679346407,11.656126975248112,12.364903464511194
2009-06-01,12.759238464922595,14.338323872831895,11.512792131111505,12.468425155768795,11.252031387403207,13.637087420670305,11.501040048796964,12.798647006830896,12.591480259951988
2009-07-01,13.565040748441314,15.440662243511564,12.179304284332964,12.297248642509544,11.506500864206705,12.142867080542624,12.603664038682268,12.972287758596144,13.01221371356329
2009-08-01,12.334761437222793,16.46512911691018,12.339126519376864,12.31913962592566,11.517218748177172,12.678033188868492,12.695255555088409,12.964397730371742,13.143774241536043
