,UKESM1-0-LL-r1i1p1f2,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,IPSL-CM6A-LR-r1i1p1f1,CanESM5-r1i1p1f1,UKESM1-0-LL-r3i1p1f2
2012-04-01,3.2795372120645947,3.7441883119302783,3.715649601202371,3.4859272276955315,4.00536865525895,4.405582789592777
2012-05-01,2.578043673774784,2.595659182022248,3.0141560629125608,2.7844336894057213,3.3636624367770103,3.6358386962625304
2012-06-01,2.1354442801697857,2.1068126852329514,2.5749147451355623,2.3451923716287224,3.027050014796437,3.2402414617096675
2012-07-01,1.861058855028728,1.833875687573414,2.297171244166504,2.0674488706596645,2.649436934698939,2.9920559970364167
2012-08-01,1.7830113783352772,1.6557055722297631,2.1282899206016808,1.8985675470948407,2.5131812282726957,2.832339312965431
2012-09-01,1.6490678414115738,1.5770310284778368,2.0347714947559177,1.8050491212490785,2.461995848393192,2.820721089802881
2012-10-01,1.5007623687638336,1.476198981728164,1.93687475790161,1.7071523843947702,2.3993719807442297,2.2764802916878697
2012-11-01,1.8218741607945776,1.7531022942917882,2.2182989377818654,1.9885765642750248,2.4802439120370154,2.365725900674779
2012-12-01,2.4788686569334053,2.4560206101564783,2.914981046071181,2.6852586725643417,3.1656657935913626,2.934005810666567
2013-01-01,3.3208815374375624,3.438299430754552,3.6394141608257184,3.4635375257552425,4.081675094403546,3.9324129348195176
2013-02-01,3.6626357233521953,4.642519073616428,3.981168346740352,3.8052917116698772,4.214963383259395,4.2079477974363675
2013-03-01,3.6316860102075887,4.804146486388709,3.950218633595746,3.7743419985252684,3.8492397354640375,3.601617398741663
2013-04-01,3.2903270893993786,4.319432107256723,3.608859712787535,3.4329830777170582,3.5956779605582554,3.2646025494033917
2013-05-01,2.5888335511095684,3.6352132537852473,2.9073661744977253,2.731489539427249,3.0314734046386658,2.5631090111135815
2013-06-01,2.149592233332569,3.157699525611968,2.4681248567207263,2.2922482216502496,2.7302286223277985,2.123867693336583
2013-07-01,1.871848732363512,2.5282844213815454,2.1903813557516685,2.014504720681192,2.4061106001252166,1.846124192367525
2013-08-01,1.7029674087986884,2.4358287560960155,2.0215000321868453,1.8456233971163687,2.188155624150847,1.6772428688027017
2013-09-01,1.609448982952925,2.2854199381103184,1.9279816063410824,1.7521049712706056,2.1170454785049304,1.5837244429569388
2013-10-01,1.5115522460986175,1.6530810223662644,1.8300848694867744,1.6542082344162978,1.985153024465533,1.485827706102631
2013-11-01,1.7929764259788719,1.8040436883404016,2.111509049367029,1.9356324142965524,2.4183387049455622,1.7672518859828854
2013-12-01,2.489658534268189,2.4532691743856483,2.8081911576563456,2.6323145225858693,2.871318544532848,2.4639339942722023
2014-01-01,3.304871171078105,3.266751667840708,3.63863896233282,3.4468413420401185,3.772499648371241,3.3821065583843613
2014-02-01,3.6466253569927383,3.601662753010851,3.980393148247453,3.7885955279547527,3.935961918286935,4.081527262970047
2014-03-01,3.615675643848132,3.846685171974267,3.9494434351028462,3.757645814810145,3.85017387317974,3.664049660778073
2014-04-01,3.2931464193819733,3.6339611745107097,3.608084514294637,3.4162868940019355,3.508814952371529,3.279992380887073
2014-05-01,2.572823184750111,2.8147955540151437,2.9065909760048263,2.7147933557121253,2.7643382528583893,2.669945406002499
2014-06-01,2.133581866973112,2.3262677358587283,2.4673496582278265,2.2755520379351264,2.458042115163816,2.302353017592507
2014-07-01,1.855838366004054,2.170010618874276,2.189606157258769,1.9978085369660683,2.0903365953356623,1.8779512755588923
2014-08-01,1.6869570424392313,2.040592722390167,2.020724833693946,1.8289272134012453,1.9214552717708389,1.6871688210132927
2014-09-01,1.593438616593468,1.84047770135804,1.9272064078481828,1.7354087875554824,1.827936845925076,1.588528408364463
2014-10-01,1.83465449926317,1.4832225391177056,1.829309670993875,1.6375120507011751,1.730040109070768,1.4896492738891867
2014-11-01,1.770419237443725,1.8522280385233043,2.1107338508741296,1.9189362305814293,2.0114642889510232,1.7775535712757824
2014-12-01,2.473648167908732,3.023780802908925,2.8074159591634458,2.615618338870746,2.7081463972403395,2.477047316116939
2015-01-01,3.316732450726732,4.07175173889342,3.642607210168968,3.4269555343296427,3.565578723556792,3.2960910547111446
2015-02-01,3.8816553154117286,4.422369446678295,3.984361396083602,3.768709720244277,4.245559789356673,3.7664963202488306
2015-03-01,4.121715685775822,3.869019020026576,3.953411682938996,3.7377600070996704,4.051226247797451,4.154957531970029
2015-04-01,3.747058493911248,3.2365028617535927,3.612052762130785,3.4622539737463414,4.067929701647242,3.865770261929367
2015-05-01,2.9986443506766736,2.535262514716248,2.9105592238409748,2.6949075480016482,3.3512572516097165,2.923957708926092
2015-06-01,2.4148044131296023,2.0918457883529964,2.471317906063976,2.2556662302246497,2.8589641320675487,2.6127361443020067
2015-07-01,1.8780990868715588,1.8118997241018056,2.1935744050949184,1.9779227292555919,2.2613209854076732,1.8969951063524402
2015-08-01,1.698818322087858,1.6602199492987768,2.024693081530095,1.8090414056907689,1.884690594404126,1.678176926072271
2015-09-01,1.605299896242095,1.5554220725868522,1.931174655684332,1.7155229798450058,1.8541461690721543,1.5846585002265081
2015-10-01,2.130467164227447,1.4488263904456644,1.8332779188300243,1.5846345545531426,1.7521735025246474,1.655646249564958
2015-11-01,2.142288231952905,1.7399858507022548,2.1147020987102785,2.465683095956974,2.2287352203812465,2.0145676342916343
2015-12-01,2.4855094475573587,2.431978004954129,2.811384206999595,3.0715406093018647,2.9233824273832343,2.4567080592792707
2016-01-01,3.3177418789457565,4.940408775270438,3.577006806255876,3.657456174904933,3.5322678183023597,3.308875050108989
2016-02-01,3.659496064860389,5.326291291795141,3.9187609921705087,3.7584389469120025,3.8740220042169935,3.6506292360236223
2016-03-01,3.6285463517157837,4.578696996033356,3.887811279025902,3.631597247534275,3.8430722910723865,3.6196795228790157
2016-04-01,3.2871874309075717,3.3636514792654015,3.546452358217691,3.5197928210081955,3.5017133702641754,3.278320602070805
2016-05-01,2.585693892617762,2.5300247106098035,2.8449588199278812,2.903028314525446,2.8002198319743656,2.5768270637809945
2016-06-01,2.146452574840763,2.0979091470164057,2.4057175021508823,2.612837603228954,2.3609785141973667,2.137585746003996
2016-07-01,1.868709073871705,1.8130115024965416,2.127974001181824,2.103200568806464,2.0832350132283093,1.859842245034938
2016-08-01,1.690067993775895,1.6442241964794535,1.959092677617001,2.104359914477706,1.9143536896634856,1.690960921470115
2016-09-01,1.6077188127838375,1.5503822890141972,1.865574251771238,2.0526277502556267,1.8208352638177232,1.597442495624352
2016-10-01,1.5084125876068109,1.5447708713770705,1.7676775149169304,1.5114634834253031,1.7229385269634152,1.4995457587700443
2016-11-01,2.0249446838281924,1.9445375746984128,2.049101694797185,1.7928876633055577,2.00436270684367,1.7708523162491379
2016-12-01,2.502295431057642,2.4382227642258023,2.7457838030865016,2.741161618799398,2.7010448151329864,2.4667372170568487
2017-01-01,3.3744937297178734,3.4370346418012976,3.562984772848949,3.4846007798792438,3.59994571570202,3.288772064070842
2017-02-01,3.6622196386035792,3.6071358885683167,3.8893173744786425,3.789401046228528,3.9416999016166536,3.635424260810898
2017-03-01,3.631269925458973,3.8098659434715687,3.873789245618976,3.6801541556466835,3.910750188472047,3.604474547666291
2017-04-01,3.2899110046507616,3.884097885368324,3.5324303248107647,3.3387952348384733,3.5693912676638373,3.2631156268580805
2017-05-01,2.5884174663609514,3.3405871991403315,2.8309367865209545,2.637301696548662,2.8029858905745715,2.56162208856827
2017-06-01,2.1491761485839525,3.0386659374306184,2.3916954687439564,2.2775741837832983,2.3449599212592216,2.122380770791272
2017-07-01,1.8714326476148948,2.9473297284748905,2.113951967774898,1.964544120410676,2.085934453244065,1.8446372698222133
2017-08-01,1.7025513240500716,2.8514754405211735,1.945070644210075,1.7613028276859195,1.985965476275272,1.6757559462573903
2017-09-01,1.6090328982043085,2.459156849306123,1.8515522183643118,1.6579171283920198,1.9842744471882288,1.5822375204116275
2017-10-01,1.5111361613500007,2.2065654059258226,1.7536554815100045,1.560020391537712,1.9582910570655403,1.4843407835573197
2017-11-01,1.8480219855695743,2.2281498847153767,2.035079661390258,1.8414445714179664,2.07204060424333,1.765764963437574
2017-12-01,3.2726030048301697,3.07202993461571,2.731761769679576,2.538126679707283,2.7687227125326475,2.4624470717268907
2018-01-01,4.742722195159375,3.9086879463529343,3.5187097927321918,3.4111525390204434,3.492550483568248,3.2838135812618563
2018-02-01,4.789491255618919,4.653102535016209,3.8604639786468256,3.7529067249350767,3.8343046694828815,3.6255677671764897
2018-03-01,4.740114830320136,4.058668515261211,3.8295142655022185,3.721957011790471,3.756665959357044,3.5946180540318835
2018-04-01,4.038120497443821,3.2427714058958976,3.488155344694009,3.380598090982259,3.4453093611928662,3.2532591332236724
2018-05-01,3.0838446304119507,2.5317482885263254,2.7866618064041986,2.6791045526924493,2.7116037341238712,2.551765594933862
2018-06-01,2.669093188249056,2.095500408359176,2.347420488627199,2.2398632349154504,2.296674824709534,2.1125242771568638
2018-07-01,2.7378440850389416,1.8671966721466082,2.0696769876581413,1.962119733946392,2.0085996766670635,1.8347807761878057
2018-08-01,2.5397875739973697,1.8565281166702403,1.9007956640933183,1.7932384103815686,1.726062878413836,1.6658994526229824
2018-09-01,2.590699424906879,2.045045539976368,1.8072772382475557,1.6997199845358058,1.9940573886465331,1.5723810267772194
2018-10-01,2.3399074993201605,1.8768400525935285,1.7093805013932482,1.601823247681498,1.8745142048455017,1.4744842899229116
2018-11-01,2.4358767351444515,1.9953153715222929,1.9908046812735023,1.8832474275617528,2.3315109086013006,1.755908469803166
2018-12-01,2.677639869663901,2.6289388516432184,2.687486789562819,2.5799295358510697,2.6613274803988745,2.452590578092483
2019-01-01,3.418983262127355,3.2623009936301486,3.5530678643160685,3.35352575491491,3.4569163216391487,3.280806296442142
2019-02-01,3.6672106023022937,3.606137992460498,3.8948220502307023,3.6952799408295443,3.798670507553783,3.6225604823567763
2019-03-01,3.6233142066332436,3.5724656020850776,3.8638723370860952,3.664330227684937,3.767720794409176,3.5916107692121693
2019-04-01,3.6281324266842248,3.2330828713768507,3.5225134162778846,3.379988275567245,3.4263618736009653,3.2502518484039586
2019-05-01,2.978415354613841,2.5261160396552698,2.8210198779880744,2.6496644335436463,2.7248683353111547,2.5487583101141484
2019-06-01,2.6615450168032053,2.0880365831403007,2.381778560211076,2.182236450809917,2.2856270175341566,2.10951699233715
2019-07-01,2.4968572613577797,1.8126763356180928,2.1040350592420176,1.90449294984086,2.0078835165650983,1.8317734913680919
2019-08-01,2.2701172403255656,1.6435616809849467,1.9351537356771944,1.735611626276036,1.8390021930002751,1.6628921678032687
2019-09-01,2.143592488805393,1.5517062534339192,1.8416353098314315,1.642093200430273,1.7454837671545125,1.5693737419575056
2019-10-01,2.2670725146675466,1.4547618202524981,1.7437385729771242,1.6529861767789091,1.6475870303002045,1.471477005103198
2019-11-01,2.20213302418724,1.7331043473087622,2.025162752857378,1.861578859672117,1.9290112101804588,1.7522442693194653
2019-12-01,2.490089292816877,2.581064827672924,2.7218448611466948,3.071189085905432,2.6256933184697755,2.449583293272769
2020-01-01,3.309586027363141,4.568633769789675,3.466500523852582,3.816593846268262,3.4105167811013044,3.4611897997259944
2020-02-01,3.6513402132777752,5.38545682561171,3.808254709767216,3.7702057183193465,3.752270967015938,3.951082168345533
2020-03-01,3.6203905001331673,5.359988799991236,3.777304996622609,3.73925600517474,3.721321253871331,4.548506900405072
2020-04-01,3.279031579324957,4.858707595799278,3.435946075814398,3.3978970843665297,3.3799623330631205,3.6642821967923376
2020-05-01,2.577538041035147,4.02383692302474,2.734452537524588,2.6964035460767195,2.6784687947733103,2.743975848763698
2020-06-01,2.138296723258148,3.6824683754447416,2.295211219747589,2.257162228299721,2.2392274769963123,2.410966068085158
2020-07-01,1.8605532222890897,3.370869199301245,2.0174677187785317,1.9794187273306632,1.9614839760272536,2.2134321090254967
2020-08-01,1.718614611151515,3.1794217576012462,1.848586395213708,1.8105374037658395,1.7926026524624306,1.9704070013420825
2020-09-01,1.6217726146344515,2.872100027992378,1.7550679693679447,1.7170189779200766,1.6990842266166677,1.5896242102959153
2020-10-01,1.5557786672600338,2.125072632350052,1.6571712325136374,1.6191222410657689,1.6011874897623601,1.4917274734416075
2020-11-01,1.7802456813162992,2.330093619610374,1.938595412393892,1.9005464209460232,1.8826116696426145,2.067169472738746
2020-12-01,2.478363024193768,3.1079950020838587,2.6352775206832084,2.5972285292353403,2.579293777931931,2.4698337616111785
