,UKESM1-0-LL-r1i1p1f2,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,IPSL-CM6A-LR-r1i1p1f1,CanESM5-r1i1p1f1,UKESM1-0-LL-r3i1p1f2
2012-09-01,1.9025364247977807,1.8012475015934577,2.0432030691175966,1.8899153077181587,2.474546709753509,2.7989919335609863
2012-10-01,2.321911253462391,2.2592286983228385,2.5011842658469767,2.34789650444754,2.845510943561294,2.8092536496223697
2012-11-01,4.016765525219811,3.9348039522371856,4.176759519761325,4.023471758361887,4.283610163203488,4.319993356771883
2012-12-01,5.26138549523712,5.198702940097566,5.4406585076217056,5.287370746222266,5.598578743903055,5.486811932328428
2013-01-01,5.765921818729201,5.792987473256005,5.939922095455419,5.791142797626552,6.142078344313999,6.237897768181078
2013-02-01,5.831520259068937,6.666366037540945,6.005520535795154,5.856741237966287,6.0509311042434994,6.173402511850726
2013-03-01,5.781263973276286,6.810800174194652,5.955264250002504,5.806484952173637,5.909070244818135,5.77100124085979
2013-04-01,5.41347656216809,6.3004384032198395,5.587476838894307,5.438697541065439,5.532150289144856,5.403213829751594
2013-05-01,4.565458195817026,5.354295214757336,4.739458472543242,4.590679174714376,4.685085644557709,4.555195463400529
2013-06-01,3.5893065160926088,4.325683292291775,3.7633067928188235,3.6145274949899577,3.800672504453147,3.579043783676112
2013-07-01,2.656204274146875,3.135021220083317,2.830204550873092,2.6814252530442246,2.8896970815512995,2.645941541730379
2013-08-01,2.0154699966560448,2.5021040888210297,2.1894702733822604,2.040690975553394,2.236318793026336,2.005207264239548
2013-09-01,1.860465638850352,2.2828630811170374,2.0344659155765683,1.8856866177477016,2.0408941635027014,1.8502029064338554
2013-10-01,2.3184468355797327,2.3865663321489907,2.4924471123059493,2.3436678144770817,2.4530473730167563,2.3081841031632364
2013-11-01,3.99402208949408,3.9649724605184176,4.168022366220296,4.019243068391429,4.204804107175488,3.9837593570775836
2013-12-01,5.257921077354459,5.1970821267778335,5.431921354080676,5.283142056251808,5.351622808864446,5.247658344937964
2014-01-01,5.762457400846545,5.703462054832847,5.931184941914389,5.786914107656095,5.935270142120294,5.758009016685447
2014-02-01,5.8280558411862815,5.769060495172582,5.996783382254126,5.852512547995831,5.918918126286872,6.050470330151971
2014-03-01,5.777799555393628,5.898322639689221,5.946527096461474,5.802256262203177,5.86866184049422,5.76784781486854
2014-04-01,5.4100121442854325,5.677752751105043,5.578739685353278,5.434468851094984,5.500874429386023,5.400060403760344
2014-05-01,4.561993777934367,4.6949915353966,4.730721319002211,4.586450484743918,4.65285606303496,4.5661326612468125
2014-06-01,3.5858420982099504,3.6823003843043667,3.7545696392777934,3.6102988050195006,3.6767043833105424,3.6560243873578324
2014-07-01,2.6527398562642164,2.8463910851930168,2.8214673973320625,2.6771965630737675,2.7436021413648093,2.6637668358259976
2014-08-01,2.012005578773386,2.3027538764065048,2.1807331198412307,2.0364622855829366,2.1028678638739784,2.0020538382482984
2014-09-01,1.8570012209676927,2.0296214524643763,2.025728762035539,1.8814579277772443,1.9478635060682856,1.8470494804426059
2014-10-01,2.49096923391594,2.2559870716833776,2.48370995876492,2.339439124506625,2.4058447027976673,2.3050306771719864
2014-11-01,4.003003127186386,3.953015080344752,4.159285212679267,4.015014378420972,4.081419956712013,3.980605931086334
2014-12-01,5.254456659471801,5.5933457291815705,5.423184200539646,5.278913366281353,5.345318944572393,5.244504918946714
2015-01-01,5.7589929829638855,6.380256682371532,5.92244778837336,5.782685417685637,5.847015821655084,5.749352234330207
2015-02-01,5.9242151575290585,6.3768162967614925,5.988046228713098,5.848283858025375,6.074408791183022,5.859199574658094
2015-03-01,6.0998458442214645,5.964109303449968,5.937789942920443,5.798027572232723,5.942288938245532,6.13102588529721
2015-04-01,5.7287983432818494,5.349395984952003,5.570002531812248,5.4302401611245275,5.752810628641863,5.786430299595133
2015-05-01,4.8446114925850985,4.501377618600938,4.721984165461183,4.582221794773462,5.0027027752974815,4.776229165071127
2015-06-01,3.7008932326867257,3.525225938876522,3.7458324857367664,3.606070115049044,4.023252328637969,3.8521367482047104
2015-07-01,2.649275438381558,2.5921236969307886,2.8127302437910333,2.6729678731033104,2.8381789009160503,2.6463445239828767
2015-08-01,2.0085411608907275,1.9513894194399584,2.171995966300204,2.03223359561248,2.0965639995819263,1.9989004122570488
2015-09-01,1.8535368030850348,1.7963850616342658,2.0169916084945103,1.877229237806788,1.9415596417762335,1.8438960544513563
2015-10-01,2.6514501066709726,2.2543662583636466,2.474972805223892,2.347066109356229,2.3995408385056147,2.332438346432264
2015-11-01,4.098900255786612,3.9299415122779937,4.150548059138238,4.375262429923425,4.15769502145772,4.038016091375025
2015-12-01,5.250992241589144,5.193840500138374,5.4144470469986175,5.572819560372103,5.339930727141447,5.241351492955465
2016-01-01,5.755528565081228,7.124174413435799,5.913710634832331,5.86769285997292,5.840711957363032,5.746198808338957
2016-02-01,5.821127005420963,7.16282374729837,5.9793090751720674,5.844055168054918,5.906310397702768,5.811797248678693
2016-03-01,5.770870719628311,6.543555274708874,5.9290527893794165,5.793798882262265,5.856054111910117,5.761540962886041
2016-04-01,5.403083308520113,5.470027984351241,5.5612653782712185,5.444326309388561,5.48826670080192,5.393753551777845
2016-05-01,4.55506494216905,4.4997568052812085,4.713247011920156,4.677951032908414,4.640248334450856,4.54573518542678
2016-06-01,3.5789132624446323,3.5236051255567915,3.7370953321957376,3.844427293014813,3.6640966547264378,3.569583505702363
2016-07-01,2.6458110204988987,2.59050288361106,2.803993090250005,2.7838709120555847,2.7309944127807046,2.6364812637566297
2016-08-01,2.0050767430080687,1.949768606120228,2.163258812759174,2.2200069241970137,2.0902601352898738,1.9957469862657988
2016-09-01,1.850072385202376,1.7947642483145354,2.008254454953481,1.9722038271600333,1.9352557774841816,1.8407426284601065
2016-10-01,2.3080535819317567,2.268977328946124,2.4662356516828625,2.330981744565711,2.393236974213562,2.2987238251894873
2016-11-01,4.053247765762535,3.9522700901779584,4.141810905597208,4.006556998480058,4.068812228127909,3.974299079103835
2016-12-01,5.247527823706483,5.1922196868186425,5.405709893457591,5.345461218732757,5.33271121598829,5.2389917791267475
2017-01-01,5.801069975729897,5.825103989616591,5.904973481291304,5.818387552532857,5.83440809307098,5.7443315860298885
2017-02-01,5.817662587538305,5.764198055213393,5.979831090149405,5.83982647808446,5.900006533410716,5.8086438226874435
2017-03-01,5.767406301745652,5.847823639980347,5.920315635838389,5.789570192291808,5.849750247618064,5.758387536894792
2017-04-01,5.3996188906374565,5.8066326348431465,5.5525282247301915,5.421782781183612,5.481962836509867,5.3906001257865945
2017-05-01,4.551600524286392,5.123195106811603,4.704509858379126,4.573764414832547,4.633944470158803,4.542581759435531
2017-06-01,3.575448844561974,4.251894382671418,3.728358178654709,3.5976127351081297,3.657792790434386,3.566430079711113
2017-07-01,2.6423466026162408,3.4601504358884068,2.795255936708976,2.664510493162396,2.724690548488653,2.63332783776538
2017-08-01,2.00161232512541,2.8547507575106192,2.1545216592181453,2.0435120617805715,2.0839562709978217,1.9925935602745497
2017-09-01,1.8466079673197169,2.489879895681879,1.9995173014124523,1.8687718578658727,1.999089475127192,1.8375892024688572
2017-10-01,2.3045891640490983,2.8195163034039155,2.4574984981418333,2.3267530545952537,2.4098548987425974,2.2955703991982377
2017-11-01,3.9997322212448063,4.287013730464512,4.13307375205618,4.002328308509601,4.062508363835857,3.9711456531125853
2017-12-01,5.896818498736018,5.452451393164597,5.396972739916562,5.266227296369981,5.326407351696239,5.235044640972965
2018-01-01,6.958320621549702,6.117550995338736,5.896236327750274,5.769999347774268,5.828104228778927,5.739891956356457
2018-02-01,6.753123857322763,6.636146887212317,5.961834768090013,5.835597788114003,5.893702669118665,5.805490396696193
2018-03-01,6.534302384070388,6.129927334510378,5.911578482297359,5.78534150232135,5.843446383326013,5.755234110903542
2018-04-01,5.9692036099901475,5.344533544992812,5.543791071189163,5.4175540912131535,5.475658972217816,5.387446699795345
2018-05-01,4.885694654421616,4.496515178641748,4.695772704838098,4.56953572486209,4.627640605866752,4.539428333444281
2018-06-01,3.95843957471344,3.5203634989173307,3.719621025113681,3.5933840451376726,3.6514889261423336,3.5632766537198637
2018-07-01,3.1893453994919057,2.611927581549102,2.7865187831679474,2.660281803191939,2.7183866841966005,2.6301744117741306
2018-08-01,2.534157848495772,2.0569581286511376,2.1457845056771165,2.0195475257011086,2.0776524067057696,1.9894401342832997
2018-09-01,2.5372306392732926,2.119612247130431,1.990780147871424,1.8645431678954163,1.9962050129718223,1.8344357764776074
2018-10-01,2.8744555825864766,2.588218663138104,2.4487613446008045,2.3225243646247966,2.5093165322763973,2.292416973206988
2018-11-01,4.370110645835906,4.104208811961623,4.124336598515152,3.998099618539144,4.269382016561386,3.9679922271213353
2018-12-01,5.2968490042966865,5.332888963476958,5.388235586375532,5.261998606399524,5.320103487404187,5.231891214981715
2019-01-01,5.747169921626062,5.695357988234194,5.887499174209245,5.7657706578038095,5.821800364486876,5.736738530365208
2019-02-01,5.810733751772988,5.76095642857393,5.953097614548982,5.831369098143545,5.887398804826613,5.802336970704944
2019-03-01,5.760477465980335,5.710700142781278,5.902841328756328,5.7811128123508935,5.83714251903396,5.752080684912292
2019-04-01,5.64697194028656,5.342912731673081,5.535053917648133,5.423220560896288,5.469355107925763,5.384293273804095
2019-05-01,4.823056044920686,4.4948943653220175,4.687035551297068,4.5712954962467975,4.621336741574699,4.5362749074530315
2019-06-01,3.9186282636892695,3.5187426855976005,3.7108838715726513,3.5891553551672155,3.645185061850282,3.5601232277286146
2019-07-01,3.1168557197181577,2.5856404436518665,2.7777816296269178,2.656053113221482,2.7120828199045484,2.627020985782881
2019-08-01,2.42541624165147,1.944906166161036,2.137047352136088,2.0153188357306515,2.071348542413717,1.9862867082920501
2019-09-01,2.1851090326332367,1.7899018083553435,1.9820429943303952,1.8603144779249592,1.9163441846080247,1.8312823504863576
2019-10-01,2.7695295238197533,2.2478830050847245,2.440024191059776,2.358185642953951,2.374325381337406,2.2892635472157385
2019-11-01,4.1666143512564435,3.923458258999071,4.115599444974123,3.993870928568687,4.049900635251753,3.9675900822175816
2019-12-01,5.237134570058508,5.264213426561441,5.379498432834502,5.497168902948093,5.313799623112134,5.228737788990466
2020-01-01,5.741670893550593,6.829025838299657,5.878762020668216,6.053063875314712,5.815496500194824,5.820378228439445
2020-02-01,5.8072693338903285,7.277232655135938,5.944360461007952,5.827140408173088,5.88109494053456,6.021114010420441
2020-03-01,5.7570130480976776,7.159615730884823,5.8941041752153005,5.776884122380436,5.830838654741907,6.545277789378183
2020-04-01,5.38922563698948,6.689104026051817,5.526316764107103,5.40909671127224,5.463051243633712,5.650332276040517
2020-05-01,4.541207270638416,5.708016964597094,4.67829839775604,4.561078344921176,4.6150328772826485,4.628409946374964
2020-06-01,3.5650555909139983,4.8152561429538405,3.702146718031623,3.5849266651967584,3.6388811975582285,3.6508506383082766
2020-07-01,2.6319533489682647,3.8622658858829193,2.769044476085889,2.6518244232510253,2.7057789556124963,2.7888540480651978
2020-08-01,1.9912190714774345,3.141171819461815,2.1283101985950585,2.0110901457601944,2.0650446781216654,2.03398854994795
2020-09-01,1.8362147136717413,2.7867748341908483,1.9733058407893664,1.8560857879545016,1.9100403203159733,1.8281289244951082
2020-10-01,2.329528273760813,2.758023315871253,2.431287037518747,2.3140669846838837,2.368021517045354,2.2861101212244885
2020-11-01,3.9799651306663537,4.340792612313847,4.106862291433093,3.98964223859823,4.0435967709597005,4.044835998480798
2020-12-01,5.2336701521758515,5.593977760239143,5.370761279293474,5.25354122645861,5.307495758820082,5.225584362999216
