,IPSL-CM6A-LR-r1i1p1f1,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r8i1p1f2,CanESM5-r1i1p1f1,UKESM1-0-LL-r3i1p1f2,UKESM1-0-LL-r2i1p1f2,UKESM1-0-LL-r1i1p1f2,GFDL-ESM4-r1i1p1f1,UKESM1-0-LL-r4i1p1f2
2015-03-01,9.29391083468706,9.610328464374582,9.640668571307431,9.928695813153306,9.366187712562427,10.264002012059576,9.501250607922412,7.690064602802111,9.394842564239347
2015-04-01,8.488548235128468,8.998172669647865,8.981321867386272,9.142131385852798,8.862059304669545,9.56931917422536,8.824797387650339,7.221327454350249,9.133322840201457
2015-05-01,7.588699351858769,8.278470340115527,8.175754964828032,8.30368456041696,8.301557494370991,8.699883416539121,8.14295894497906,6.715707858052093,8.403460158170569
2015-06-01,7.163095809660884,7.795889551610342,7.845928461315112,7.953018435698197,8.007914584951303,8.015762094098513,7.735338755463897,6.229390803810787,8.079652048124183
2015-07-01,7.096371541149438,7.455722150027793,7.618873709734305,7.925797177295661,7.788690180887666,7.686836122646352,7.67682128279576,6.460462648830878,7.903434991156186
2015-08-01,7.081894836241063,7.325438592444447,7.571584045329874,7.852190206127008,7.512858517912881,7.430782562596494,7.7067760350832435,6.373876095587059,7.820645666905126
2015-09-01,7.11413965961754,7.2241282200799395,7.369176903614148,7.944995315072582,7.362125055775928,7.19914780652613,7.784720748692965,6.2068564717099335,7.681554708078424
2015-10-01,7.377214250909534,7.671545133117924,7.901172656422385,8.395143714478152,7.9486440119941655,7.202360941689948,8.751763879305754,6.755160493999063,7.767715685746649
2015-11-01,9.129103175016802,8.380168351359494,8.47390535758755,9.186216476201817,8.957114163747072,8.240349675972054,9.368529781632505,8.188184784273146,8.876811809963899
2015-12-01,9.772989084943935,8.995873213454297,10.073357594120118,10.357368426703882,9.848228105201844,9.787892711805002,10.011044660340163,9.656551153776464,10.013671902713822
2016-01-01,10.039116853112407,9.324452327536793,10.8699073380834,10.487187727127447,10.322572803603268,11.213094706717909,10.52895579607733,9.684218004941526,9.5171825756883
2016-02-01,9.740224511309988,9.393367546985427,10.36605772552582,10.137721928517788,10.015137437511935,10.659581004130397,10.350738737241407,9.044736106555904,8.920107305860293
2016-03-01,9.400687146113398,8.704674387534935,9.765610560284543,9.593288412571422,9.495615113015296,9.912318751487284,9.845301099197973,8.706958852396893,8.289932898891127
2016-04-01,9.564601357642283,8.141506843859815,9.55470496018942,8.886297090363787,8.098390801918926,8.905240941404818,9.476247593027665,8.025757533877014,7.697850074115905
2016-05-01,8.928281477250282,7.399775875842315,8.941249729543552,8.136614764099075,7.258537421675652,7.907267764677888,9.04767850400169,7.630035247165196,7.431680349608836
2016-06-01,8.518793746739005,7.293455243968038,8.508327124401232,7.775644397375131,6.889090204185451,6.929583764177004,8.477509800401059,7.2835018005854115,7.216582731901316
2016-07-01,8.09357998207554,7.140486352156771,8.307506084766588,7.680184781192299,6.7622780017687045,6.664324446013701,8.256887361497395,6.837762283463881,7.283138782704678
2016-08-01,7.695764895852541,7.083127534336787,8.079856986995901,7.623921136266558,6.826586016702616,6.577294523565117,8.177772757894013,7.341889345745942,7.323329439931257
2016-09-01,7.627024262242235,6.833964922342876,7.7968576282219,7.5402889745328565,6.766796553661185,6.530861493845314,8.020763345053721,7.432516209737903,7.456951118550262
2016-10-01,7.597296741251204,7.018812792773978,7.6912106218567455,8.030753983635789,7.144553145886428,7.734127438309841,8.131030288632653,8.086110683192953,7.71464345070567
2016-11-01,7.873321361433683,7.8397269992946415,8.519441990209385,9.094477909167503,7.782526130299049,8.753327006077505,9.11804724159127,9.076430666954652,8.224182137934806
2016-12-01,9.772126958719188,8.66206354485175,10.233754778171534,10.16466550562806,8.97838280512723,9.878101420589378,10.14358063775074,9.859463687397387,9.698319791629265
2017-01-01,10.433372875959972,8.749129181374025,11.00209908023571,10.469336747390207,9.2929815152451,10.672930362824893,10.433446762522447,10.184451817806623,10.50939095435456
2017-02-01,10.485861345475405,8.471443658243594,11.105494666425473,10.290185171267916,8.987038786865414,10.540476451090463,9.784125557093985,10.58895258503452,10.493369538517092
2017-03-01,10.388178954527396,8.358066524568647,10.578831602269094,10.235782023042578,8.962103631645318,10.64790932525258,9.265484831018226,10.425469538013642,10.061059959267498
2017-04-01,9.986528274429906,7.942624106457263,9.851677677534267,9.637358976896328,8.663554285928258,10.406985491083363,8.495172094063594,9.943491303752332,9.35136579736004
2017-05-01,9.302632758901682,7.201974511758023,9.05961204549849,8.918049333375857,8.048651021166865,9.714390687955687,7.609707906647693,9.161477275829016,8.645834105093913
2017-06-01,8.832243538060592,6.845496100027994,8.497691395597313,8.545259261829997,7.735255477532822,9.334391897652633,7.292281143748674,8.770377457769598,8.119699426273682
2017-07-01,8.507044150692051,6.73030458934785,8.087018422133783,8.41978375000915,7.498411368299286,8.978660346102444,7.206551545308182,8.545235339591214,8.119429342102192
2017-08-01,8.045640092718303,6.901999392000767,7.752113268214657,8.32970457422038,7.366428251891782,8.554195339915244,7.339047751477412,7.765407966475979,7.986531091827172
2017-09-01,7.810097866544511,6.809728836184585,7.396526638454201,8.233949499969366,7.220298136654883,8.098767016016867,7.321708356329112,7.488117481955838,8.246844084888966
2017-10-01,7.701390639371616,7.4226365578155935,7.314984653953825,8.277653007681586,6.8586115148657,8.174779984933265,7.194211562215071,8.051390731898453,8.31924466062515
2017-11-01,8.013346770394355,8.427650044181792,8.020738212030544,9.15798858618173,7.923418110386689,8.841180306818607,8.697936488681371,8.202024546125289,9.22368050766797
2017-12-01,8.856503534926171,9.568042241335009,8.612812545789799,9.988053854803123,9.406532895023542,9.916004044635603,10.882430255742047,9.283937096316498,9.877256510217036
2018-01-01,9.659686980422476,10.11743676993268,8.75863409493714,10.380603404238208,9.565376859024493,10.534100087317858,11.411504454909172,9.46908274311741,9.83940064873152
2018-02-01,9.494226729974278,10.008446567354527,8.806921020849467,10.394218142360764,9.293334935294792,10.890734749174504,10.790389585152537,9.907587375540835,9.61520668972922
2018-03-01,8.584482832042923,9.748639591374497,8.70518178177664,10.165511797364514,8.920860290747942,10.421887805265461,9.934141242466797,9.4645381254901,8.787438032899251
2018-04-01,7.904595210490675,9.296134264089977,7.9031419101386335,9.617945141706187,8.614801950189996,9.671231838892686,9.265197098852658,8.948424762291117,7.8316240215105575
2018-05-01,7.257912066655654,8.60462154834496,7.298887073042035,9.0402690850308,7.967002310750338,8.946651815235908,8.50114331583738,8.330927553582372,7.338252360442993
2018-06-01,7.289863276901842,8.21339513156231,7.1258531294857566,8.593606863157548,7.576357099985802,8.460347748248903,8.172214617092308,7.953682704346505,7.145721169486996
2018-07-01,7.361386577175176,7.702122675738959,7.103050256389648,8.444480137604529,7.385758418584597,8.098487906657743,8.084610677801349,7.793509003929621,7.284525790648176
2018-08-01,7.248861385179968,7.602578844732556,6.999056369224744,8.2812056989243,7.327517885073356,7.9186123693724255,7.929852988671121,7.668264013601142,7.0127442409591545
2018-09-01,7.214820745049652,7.477280051624576,7.252580272891095,8.126141303956492,7.237941348337962,7.979780675456627,7.874319950656402,7.7970956677139975,7.065112329863133
2018-10-01,7.737227037933638,7.685179863368357,8.242167718614471,8.452974225686804,7.1194232373569575,8.223322557265561,8.286694979683274,8.34155001824208,7.517754360186143
2018-11-01,8.697119319579285,7.852550803722742,8.405947734173079,9.142120760519962,8.089554494226467,8.771338710222684,8.945516662040083,9.086805192689072,8.532814882915874
2018-12-01,9.902237577076667,8.905423385762436,9.402598208706085,9.803523004010968,9.145174502016038,9.881478609216751,9.770128452543958,9.859993579479351,9.809345454956459
2019-01-01,10.127992289048382,9.93322340929491,8.676000510017493,10.049464592512614,9.65943352606208,9.915553092789745,10.14884652632037,10.215797257201622,10.184147172681287
2019-02-01,9.39172709267409,9.751245589843716,7.6219044446115545,9.982919370867057,9.518360611022834,9.625721278733415,10.471251544989158,9.568237297145528,10.147194138724581
2019-03-01,8.406752425354577,9.233028205770395,7.196956240644359,9.415013224160838,9.188851126482245,9.230529829204716,10.092084901616348,8.986166696367725,10.06939704506174
2019-04-01,7.259937956237741,8.519274870602214,6.86052379970462,8.616614503719957,8.683193003617928,8.711953745973169,9.305095448512489,8.221070574717892,9.401757375039502
2019-05-01,6.579860120605693,7.840212032466838,6.136040425865684,7.9559652023859195,8.1907998989074,8.168201204347568,8.620055266988173,7.7950103799862065,8.685878756523438
2019-06-01,6.5415492164892415,7.572667980899594,5.851388743373451,7.61755416897508,7.637539811672398,7.771441651603255,8.414937039100293,7.715220783321,8.288903433767143
2019-07-01,6.800290880098243,7.658045989010137,5.934202596078737,7.51137304928939,7.476561244809562,7.585463423069933,8.489093257925573,7.868936800803099,8.159535054876953
2019-08-01,7.151318207155237,7.399908601777742,6.0711980127832375,7.339660405317278,7.4257425311674865,7.372813656491054,8.313134367873849,7.447831427631314,7.932125858424701
2019-09-01,7.268016191351478,7.2225991389433135,6.4193907494791125,7.233231903842699,7.325780369025849,7.322079326665044,8.16985941619067,7.409980434149348,7.764490819647218
2019-10-01,8.798599506904273,7.631509827532308,6.859224776739326,7.4257791062335565,7.248094935742986,7.6120265862355,8.543578094289652,7.6515148215653275,7.881398164488416
2019-11-01,9.443924830352872,8.846939826508557,8.799612848162937,8.233225816326069,8.5875688293222,8.504112122353801,9.207341069745732,9.264953991334595,8.50128935149491
2019-12-01,10.561971994632517,9.938300111841233,10.045080873591543,9.317959803047644,9.901461653354467,10.523527122417946,10.13703520908613,11.314518593189733,8.520043579398903
2020-01-01,11.802231306997244,10.419878972442406,10.54888837102442,9.885999263908024,10.753268683049557,11.788919475799911,10.395809634665381,11.549459968385838,8.872242482613872
2020-02-01,10.450364856494435,10.012012474136947,10.003516793559568,9.87664724163582,10.39921494802638,11.462217765940983,10.722883016965145,11.05283586965268,8.841720925614204
2020-03-01,9.790984996782367,9.45145843604496,9.26918215214193,9.565611336052843,9.306174876417188,10.99731751839465,10.50706807144723,9.584552119707775,8.538256710910302
2020-04-01,8.859399663930807,9.015589431931394,8.672682573773944,8.795294983879502,8.579683190718228,10.353187967435057,9.806852402979917,8.635619538935723,8.012381351670557
2020-05-01,7.988702255683547,8.401344329315522,7.873485537754711,8.171039838636498,7.95908852524055,9.63850164890617,9.139964230693726,7.634794655727923,7.6200459091937
2020-06-01,7.644855996741928,8.021646028347872,7.414768915154452,7.665457858058032,7.510260476497085,9.306967250071859,8.819861540057909,7.234384835695693,7.936996086145168
2020-07-01,7.434911722547656,7.8642166545596925,7.550433567120418,7.570806686592383,7.467895199723317,9.165387241169682,8.648776449454786,7.264168590624742,7.314926138074806
2020-08-01,7.428369090052018,7.826059702774957,7.397225582927962,7.309132006307304,7.244726694480345,8.937849766458301,8.43964716445605,7.0187530005492995,7.354069591409419
2020-09-01,7.365085660205447,7.623757744725517,7.240811915725755,7.2548138453724595,7.072577202214714,8.640849006848505,8.26095209931019,7.043203978784299,7.4428106248230845
2020-10-01,7.626072241262463,7.488691898275207,7.074754264108161,7.8353847038992015,7.194921441686393,8.415291715365361,8.776123354699074,6.991690154601263,7.350953477183467
2020-11-01,8.688649324149313,7.877123612101887,7.826077904926914,8.558066756672439,8.47245630012239,9.18953899609477,9.215084096339499,8.576489749040974,8.116685619889388
2020-12-01,9.00826195578459,8.611636365151982,9.236159735514107,9.308732818659568,9.461624584246957,10.525437803923564,10.122280334482802,10.132486783844833,9.250962571163349
