,CanESM5-CanOE_r1i1p2f1,ACCESS-ESM1-5-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r1i1p1f2
2019-10-01,6.085073558402533,6.3303874270956815,6.216450140205348,6.181276501635868,6.243789900519567,6.102483832679098
2019-11-01,6.058362720775211,6.5225774983736775,6.2746049772444055,6.279880141862806,6.325471675329942,6.343144612841787
2019-12-01,6.171090924585558,6.556132083644345,6.47623463665644,6.4917934838941465,6.53595178060615,6.480729631478866
2020-01-01,6.328401506888803,6.642257795076926,6.580218306600554,6.636614787796898,6.743113512664689,6.4626401578023795
2020-02-01,6.586274577598804,6.836998441866831,6.6498725003752055,6.779172957604412,6.963695346744046,6.671804370705043
2020-03-01,6.682383534216084,6.804260812877174,6.539787906479671,6.885749186293149,7.094329608079345,6.527490594259088
2020-04-01,6.652588806501687,6.677357334702081,6.440294729020407,6.882712339463338,7.1170390013905624,6.301803113596416
2020-05-01,6.491284181152367,6.838232391675148,6.297224809438705,6.445192667609942,7.0732151950147015,6.425166832677603
2020-06-01,6.1091120768734495,6.657924438632232,6.161409101521588,6.219775434730287,6.744038737232763,6.236825573865299
2020-07-01,5.775284645729704,6.2911900125959015,5.897018944023763,6.008466741831554,6.540317127104712,5.952976168364807
2020-08-01,5.787203124304098,6.2759739855768775,5.886912096687444,5.88438851809126,6.3444543712127635,5.892944670190509
2020-09-01,5.908836317471311,6.2017607160157295,5.756877842456743,5.918557611669999,6.323929134992706,5.749772249054588
2020-10-01,5.991846927541737,6.1150603814152324,6.015611050126712,5.981202350304438,6.2419009979597,5.8477245619531155
2020-11-01,6.03860977567924,6.268537820765939,6.142055966536652,6.3365215219035385,6.2171531404670635,6.065203484378465
2020-12-01,6.152652067492834,6.416364732225838,6.453972216453064,6.6185223251178185,6.392229319513343,6.396170718066918
