,CanESM5-CanOE_r2i1p2f1,CESM2-WACCM-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-CanOE-r1i1p2f1,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,GFDL-ESM4-r1i1p1f1
2020-03-01,8.66364238015653,9.546038554827753,7.782423750288102,8.116070897137424,9.249669524692145,9.831581114720887,9.211151120946733,10.010786756030331,8.431437130779269
2020-04-01,8.179419007063506,8.848365949640153,7.32824932483767,7.230597773808367,8.640135591057085,9.408432487893439,8.599887152684405,9.47989497013011,7.251235184364272
2020-05-01,7.478624628509997,8.096058543434204,6.658080356682848,6.380911652441424,7.750291905976348,8.552905772684275,7.936633559409763,8.933568707601976,6.516886453407332
2020-06-01,7.156960693040575,8.101153225179482,6.3315946025504575,6.065223631130638,7.406498375606954,8.157088065312925,7.777913363958758,8.468327024975453,6.5272856033656845
2020-07-01,7.195565407309503,7.890340015621224,6.499243259920756,6.230927585415977,7.290833296798534,8.016333493316553,7.728213820085652,8.225679429356262,6.930574178048938
2020-08-01,7.30284127652255,7.654582736895232,6.616140538291532,6.141656216950492,7.264825068638167,7.810343208247678,7.711505597640926,8.125609072048073,6.973833174475715
2020-09-01,7.339487650917393,7.797360378360146,6.626815640565009,6.026385249455721,7.113087864548525,7.802254396556162,7.721462513153252,8.19809400359812,6.63408539056837
2020-10-01,7.530043737104073,7.4041398797552525,6.809359513541975,6.115542551211699,7.632357306402191,8.046418700868138,7.306982563084342,8.43140404161875,7.311027246782689
2020-11-01,7.7293126852566205,8.485729521336966,7.63243558886382,6.950448100841018,8.754542836994437,9.422480076136068,8.753766445832813,9.182274167278242,7.720066270292829
2020-12-01,8.468500528744057,9.220255208984737,9.274375182203704,7.925675688641827,7.743111961981929,11.253461194823766,9.71749826849535,10.799190226737409,8.543774669230237
