,CanESM5-CanOE_r2i1p2f1,CESM2-WACCM-r2i1p1f1,UKESM1-0-LL-r2i1p1f2,ACCESS-ESM1-5-r1i1p1f1,UKESM1-0-LL-r1i1p1f2,CanESM5-CanOE-r1i1p2f1,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,GFDL-ESM4-r1i1p1f1
2017-07-01,8.550003880302073,9.137419717056913,8.226723167841477,7.6605732359115954,9.225766980364238,7.261796337774133,7.731382940717911,8.72669488269512,8.787057006460156
2017-08-01,8.139464350405188,8.275118616400881,7.903272663796963,7.331280292739272,8.69238093275751,6.900096051752295,7.391090223130963,8.131211402247805,8.524983667772236
2017-09-01,8.338287829679487,8.969286307443523,8.27022390816473,7.635837986142808,8.688264307465532,7.344771591546124,8.079789153054445,8.321263728176728,8.43932263852194
2017-10-01,9.491167541846123,10.772151971144927,9.61757666435835,8.920662426490448,10.257994986084633,9.127025321793717,9.517286054787503,9.664883608118148,9.537748052937442
2017-11-01,10.619822524175655,11.944483407006693,10.180667576829844,9.556814628147682,10.56925619510914,9.748252429053927,10.649555770354652,10.283356259286043,10.088694349805193
2017-12-01,10.653410186397537,10.759993135485415,9.213276076026537,8.666363735517029,9.777890390425178,9.318291355142057,10.230503909306666,9.620808232094516,9.945234500460998
2018-01-01,10.330176684960524,10.119303746870454,8.701675195533165,7.810827787501049,9.541506898720144,8.784938334379683,10.982992150585137,9.03989162209075,10.174675816054586
2018-02-01,10.86235082476501,9.753078837460308,9.371775475752042,7.709751013434763,8.89818673062261,8.852237120200408,11.545585457326252,8.894794934513502,10.29149665328182
2018-03-01,10.700667801196698,9.817687660966195,10.309278012186805,7.653694802540348,8.75011969196155,8.611663140548675,11.419021473974334,9.059417003393197,10.511081257385488
2018-04-01,10.735173812495614,9.82697978653329,10.66843335221228,8.059599147524414,9.227892599336917,8.806646965401253,11.518877999466506,9.63883230292454,10.476965048900688
2018-05-01,10.416422467115591,9.473407124154932,10.444291614972505,8.007575223059174,9.07281141506692,8.465534514574491,11.261826172751086,9.88807549053933,10.575458919704305
2018-06-01,9.999618117586802,9.278424507548749,10.057412867663905,7.797513196152472,8.780257038517764,8.175747887923222,10.707158326990244,9.765011737353504,9.874410869213161
2018-07-01,9.1391588524883,8.813124761511844,9.336864648366646,7.578030058744805,7.998415333656232,7.518086428083192,9.893841568232256,8.864537403650974,8.915521786908025
2018-08-01,8.588827948244676,8.462163261005024,8.816799372147841,7.093112765560385,7.5991107008072065,7.099988794943062,9.361282748516283,8.454191869422786,8.423805554058864
2018-09-01,8.8241765654498,8.255253868227518,8.915494579615203,7.512579252776684,8.198026428316853,7.579004673289384,9.4140880396899,8.836563813894331,8.935282210248323
2018-10-01,10.425838704576236,9.331622639553975,10.436913825470644,8.820701174077008,9.619764952503001,9.293561774561805,11.077378886653788,10.313677630065602,10.43736543101516
2018-11-01,11.659708033924261,10.112149570185856,11.236202205097143,9.643990490301805,10.736079225523408,10.378669462571645,11.264611824404074,11.057987335318312,12.243534255914525
2018-12-01,11.334267962045308,10.115630626681263,10.643497999909897,8.870122314237989,11.63243561390153,9.924558827494236,10.552135756045702,10.426317229383882,12.704068356812385
2019-01-01,10.928806138660088,10.50341216757869,10.031669533143477,7.955637949299657,11.273387050249864,9.954203254394583,9.557937766858892,9.923259064946633,11.743618372591762
2019-02-01,10.050533868698565,10.573821856416352,10.420252040934091,7.7768525544101825,11.543880548855595,9.439987414538534,8.798752546040026,10.225360154816308,11.082026884499934
2019-03-01,10.240851598076457,10.621529990621287,10.74678152484924,7.760031995958903,11.387337417425096,9.334597846299335,8.85620819709304,10.398148254952833,10.647179898128398
2019-04-01,11.151079530882683,11.034903542324288,10.769618488237047,8.341385734313276,11.498965583526864,9.323573861440243,9.149864158108382,10.763954980016415,10.470540210222092
2019-05-01,11.106201679710347,11.065611399985423,10.454574963107305,8.517706249933655,11.03022174195631,9.189894852632328,9.450979117923524,10.515759274644774,10.102475777410453
2019-06-01,10.590403863466438,11.026931630724244,9.824595183530855,8.289937728080425,10.269611819424398,8.88589195888435,9.274305808259856,10.027567228868714,9.41110677447574
2019-07-01,9.678523059041453,10.155623361679847,8.872963528094393,7.601212650706465,9.265121064920613,8.141368631294473,8.559675074861659,9.121052692012064,8.469641917088731
2019-08-01,9.0339241974186,9.444311913521336,8.178425901585348,7.299743424460447,8.408337016012988,7.63539855128937,8.101242024801671,8.537569089883707,8.257091495858576
2019-09-01,9.234799963158439,9.64760154387818,8.259827692091779,7.601212673365897,8.676578540464362,8.016968613218829,8.571087075217504,8.760473784555758,8.406285507013461
2019-10-01,10.740121925636924,10.950548809011616,9.9043876069734,8.968792861367358,10.028318515584512,9.169646951600274,10.191567182552085,10.174915707470792,10.051836707850404
2019-11-01,11.198715271860252,11.330453024300757,10.983219565879756,9.683172594195275,10.745300211233149,9.966297235489694,10.804714154807312,11.169583416509427,12.10591421775796
2019-12-01,10.141688896856083,11.358334723029385,9.991439993344589,8.884138171825251,10.99927287865485,9.513642795909856,10.575742568883367,10.582161955262062,10.565349273339905
2020-01-01,9.67300052250186,10.263707079772962,8.41600706767218,8.521706566004,9.763737299127179,9.20501991097081,10.375880478627916,10.112989370207893,9.575163500574448
2020-02-01,9.367068356337665,9.76006696429539,8.381132661687184,8.189268241009996,9.216357871248174,9.294917712091452,9.655392162600725,10.158797589450511,8.508554535667582
2020-03-01,8.739395779781281,9.655790010702859,7.927971681086955,8.055170633401803,9.342691480187604,9.943933068838575,9.304328891728026,10.335159700791515,7.913585803973771
2020-04-01,9.141673654544004,9.974505702716321,8.30438189655743,8.041365071759731,9.701582200950456,10.446193767542727,9.44412613040722,10.74567738668581,8.063079666425953
2020-05-01,8.99445958773669,9.978319987968288,8.467641428789868,7.760342049055081,9.533253753044113,10.26233092828961,9.432935679791008,10.771620344132225,7.942964596357567
2020-06-01,8.688248159467872,9.763391901306221,8.288883903068934,7.591933562735834,9.191482663380588,9.884856545385423,9.288172474812804,10.246557203029097,7.869885788309725
2020-07-01,8.110334333932485,8.982998710200539,7.5351474581919575,7.044743979333402,8.460558296734638,8.995251553544662,8.618733386380066,9.349845712832671,7.66368059209076
2020-08-01,7.687074005411213,8.189850520949808,7.036321667390883,6.654771454034018,7.968235933295528,8.413109718580845,8.16686885601462,8.782391573778309,7.235188368709643
2020-09-01,8.15107369163608,8.691914934090695,7.3070995522675934,6.874024309591503,8.109092203918955,8.705278425268354,8.490589449908397,9.156134016096633,7.501538440179013
2020-10-01,9.40235194162372,9.330073667124699,8.775896674212401,8.20966834114228,9.593492058156263,10.141505037025233,9.26399410646805,10.522624058137245,8.920637835299013
2020-11-01,9.705572878893092,10.476154381544019,9.82437653751202,8.945056668598049,10.79519960317697,11.57679673877194,10.766226193670175,11.296852269589554,9.73382120262446
2020-12-01,8.667523999879817,9.620334167179475,9.71485712972713,8.296845498262416,8.221585893933991,11.777569109199732,10.193192215789091,11.553542583954648,8.817035510268088
