,GFDL-ESM4_r1i1p1f1,CanESM5-CanOE-r1i1p2f1,UKESM1-0-LL-r1i1p1f2,CESM2-WACCM-r1i1p1f1,ACCESS-ESM1-5-r2i1p1f1,ACCESS-ESM1-5-r1i1p1f1,CanESM5-CanOE-r2i1p2f1,UKESM1-0-LL-r2i1p1f2,CESM2-WACCM-r2i1p1f1
2020-02-01,9.251264308434374,9.732262797116231,9.824272605625257,9.651722743508287,11.131830168156716,8.511288460505561,9.256340202015528,8.690603313404738,9.575178186221377
2020-03-01,8.783603416949493,10.220243789794496,9.567410390728076,9.141160893255318,11.384971280568529,8.552651801667691,9.07021462772754,8.978613153987357,9.330543701964535
2020-04-01,9.63333710518655,10.623665682249591,10.523464889294097,9.62504631013589,13.457358400896744,9.48582762355868,9.544526699219912,9.084129642277826,9.431033807459846
2020-05-01,11.791102145818465,12.365571781521671,12.132965735790153,12.241683580113909,15.057606664340256,11.331913253586832,11.863959150830262,10.256196343391872,11.635168857455348
2020-06-01,13.538624392068934,14.193373030108486,13.982268601184547,13.926720102540575,15.699687425935615,13.724088180468302,15.579873690456548,12.453540110547786,13.516521362891964
2020-07-01,15.0732314102049,15.83490635676745,16.423152909202418,15.16721984489645,16.523285482991714,14.283132614783433,16.405996331932638,15.0640854412521,15.148942970519148
2020-08-01,15.994811667169929,16.514533230114395,16.467400308931914,15.135957221167152,17.203034353943792,14.527736433745014,17.050019602593828,15.852429704958904,15.414020999630683
2020-09-01,14.05713656881479,15.451754361592176,14.1818287838059,15.426884648175953,17.719843424922463,14.512538125352421,15.855551157812164,15.345401614249955,15.161771124525178
2020-10-01,12.920100386423213,14.959272767430498,12.593506839393434,14.416078961408793,16.471400674784938,14.145606559278814,13.580556515760193,13.746388613003573,14.240732269646932
2020-11-01,10.591222869173738,13.049701632312214,10.11379986459224,12.103665288183453,14.386596518228036,12.52003672247524,10.490759364066124,11.928659703618411,11.757819882156953
2020-12-01,9.710323220892533,12.211799906647125,9.043426152785804,10.647246349508666,12.63130992157862,11.34884082166126,8.9820906387553,11.406019199437921,10.186016121391184
